Client_ID,Attrition_Flag,Customer_Age,Gender,Education_Level,Marital_Status,Income_Category,Months_on_book,Credit_Limit,Total_Trans_Amt,Avg_Utilization_Ratio
769756983,Existing Customer,38,M,Graduate,Married,$60K - $80K,32,7709,2520,0.289
712674183,Existing Customer,53,M,College,Married,$40K - $60K,33,4065,1271,0.536
708900408,Existing Customer,52,F,Graduate,Divorced,Unknown,35,13169,4370,0.114
713625483,Existing Customer,58,M,College,Married,$80K - $120K,44,11811,1469,0.212
716869458,Existing Customer,34,F,College,Single,Less than $40K,36,7440,2251,0.095
788723133,Existing Customer,36,M,High School,Single,$40K - $60K,20,12714,2240,0.077
794462133,Existing Customer,55,F,Graduate,Single,$40K - $60K,35,3735,1749,0.53
712604133,Existing Customer,54,M,Uneducated,Married,$80K - $120K,43,25882,1736,0.066
714397983,Existing Customer,36,M,College,Married,$40K - $60K,36,3877,1942,0.386
788269158,Existing Customer,35,F,Graduate,Single,Unknown,27,3280,2534,0.551
715898058,Existing Customer,53,M,Graduate,Married,$120K +,36,11023,1656,0
711906033,Existing Customer,48,F,Graduate,Unknown,Less than $40K,36,6182,3546,0.183
711367308,Existing Customer,37,M,Uneducated,Single,$40K - $60K,19,2186,2614,0.542
790186458,Existing Customer,45,M,Uneducated,Single,$80K - $120K,39,17996,1589,0.048
712040433,Existing Customer,54,F,High School,Married,Less than $40K,43,2306,2097,0.954
709616958,Existing Customer,38,M,High School,Single,$60K - $80K,30,26556,3168,0.06
714633858,Existing Customer,35,F,College,Married,Less than $40K,18,5779,2102,0.436
794818833,Existing Customer,36,F,Uneducated,Single,Less than $40K,30,5494,2661,0.378
711219333,Existing Customer,33,M,Post-Graduate,Married,$120K +,14,7571,2273,0.299
713384508,Existing Customer,28,M,High School,Single,Less than $40K,14,2897,2698,0.483
772514808,Existing Customer,36,F,Uneducated,Single,$40K - $60K,26,3131,2315,0.76
710808108,Existing Customer,34,F,College,Divorced,Less than $40K,27,4274,2257,0.589
778973658,Existing Customer,55,M,Doctorate,Married,$60K - $80K,36,4980,2273,0.182
712005108,Existing Customer,61,F,Post-Graduate,Married,Less than $40K,48,3156,1376,0.683
804577833,Existing Customer,44,F,Graduate,Married,Less than $40K,39,6861,3974,0.306
715028283,Existing Customer,54,M,Graduate,Married,$80K - $120K,46,15554,2836,0.161
789786258,Existing Customer,39,M,High School,Married,$80K - $120K,28,26570,2118,0.072
715421058,Existing Customer,51,M,Unknown,Married,$60K - $80K,36,22224,3346,0.044
797166633,Existing Customer,47,M,Unknown,Single,$80K - $120K,41,10606,2694,0.162
711041508,Existing Customer,37,F,High School,Married,$40K - $60K,25,5865,2623,0.429
712847208,Existing Customer,47,F,Graduate,Unknown,$40K - $60K,36,5369,1898,0.345
779174133,Existing Customer,56,M,Uneducated,Married,$120K +,43,5188,1540,0.145
715680933,Existing Customer,53,M,Graduate,Single,$80K - $120K,36,17742,3369,0.082
770871708,Existing Customer,62,M,Graduate,Married,$40K - $60K,48,2591,2123,0
772643058,Existing Customer,58,F,Graduate,Married,Less than $40K,48,2800,1571,0.655
718199133,Existing Customer,57,M,High School,Married,$80K - $120K,36,6543,1519,0.345
721475133,Existing Customer,54,F,Doctorate,Single,Unknown,36,26053,2768,0.032
766322883,Existing Customer,33,F,College,Single,$40K - $60K,26,6316,2401,0.213
771197433,Existing Customer,54,F,Graduate,Married,Less than $40K,41,4658,1351,0.126
709516458,Existing Customer,30,M,Graduate,Divorced,$60K - $80K,22,6476,2723,0
716456808,Existing Customer,36,F,High School,Single,Less than $40K,36,8087,2429,0.156
716819958,Existing Customer,60,M,Graduate,Married,$60K - $80K,50,9033,1661,0.094
779449308,Existing Customer,46,F,High School,Single,Less than $40K,28,3206,3253,0
784891458,Existing Customer,55,M,Graduate,Married,$80K - $120K,49,28751,1502,0.075
790004883,Existing Customer,55,M,High School,Married,$80K - $120K,47,2938,1352,0.679
770262183,Existing Customer,31,M,Uneducated,Single,Less than $40K,25,5715,2324,0.305
715277583,Existing Customer,55,F,Uneducated,Divorced,Less than $40K,36,2111,2803,0.573
815510883,Existing Customer,36,M,Post-Graduate,Single,$40K - $60K,31,11862,2576,0.192
713997183,Existing Customer,34,F,Unknown,Single,Less than $40K,36,2791,2214,0.774
715107033,Existing Customer,33,F,Graduate,Single,Less than $40K,36,6551,2429,0.22
720706008,Existing Customer,30,M,Post-Graduate,Single,$40K - $60K,16,4533,2679,0.436
710108133,Existing Customer,54,F,Graduate,Married,$40K - $60K,36,1854,1307,0.824
718983333,Existing Customer,53,M,Uneducated,Married,$80K - $120K,43,6704,1331,0.202
714030183,Existing Customer,59,M,Graduate,Single,$80K - $120K,36,34516,3259,0.043
710496708,Existing Customer,41,M,College,Single,$120K +,32,5489,4085,0.276
714935883,Existing Customer,45,M,Uneducated,Married,$40K - $60K,36,10619,4074,0.057
718972758,Existing Customer,50,F,Graduate,Married,Less than $40K,40,2481,1825,0.519
711827958,Existing Customer,57,M,Uneducated,Married,$60K - $80K,47,5100,1032,0.386
778724058,Existing Customer,63,M,Doctorate,Single,$40K - $60K,49,5905,3982,0.123
809620833,Existing Customer,35,F,Unknown,Single,Unknown,30,9293,2314,0
718920708,Existing Customer,35,M,Graduate,Married,$60K - $80K,25,5240,2172,0.277
771051783,Existing Customer,53,M,High School,Married,$120K +,40,4182,1297,0.177
715970133,Existing Customer,33,F,College,Divorced,Less than $40K,24,9857,3448,0
806889633,Existing Customer,38,M,Uneducated,Married,$80K - $120K,33,20117,2906,0.061
717338733,Existing Customer,31,M,High School,Divorced,Less than $40K,22,6012,2801,0
779223858,Existing Customer,37,M,Graduate,Married,$60K - $80K,27,6369,2675,0
769980333,Existing Customer,36,M,Uneducated,Single,$80K - $120K,30,13005,3023,0.165
716112933,Attrited Customer,39,F,Graduate,Married,Unknown,36,1575,644,0.376
788783133,Existing Customer,58,F,Post-Graduate,Married,Less than $40K,39,6679,1649,0.181
816325533,Existing Customer,39,F,Graduate,Married,Less than $40K,34,6458,2315,0.279
720113433,Existing Customer,61,M,Unknown,Single,$60K - $80K,48,20803,2073,0.07
717233058,Existing Customer,34,M,Unknown,Married,$40K - $60K,26,5540,1524,0.224
710233683,Existing Customer,55,M,Graduate,Married,$80K - $120K,36,2801,1526,0.858
778327908,Existing Customer,50,M,Uneducated,Single,Less than $40K,40,2419,4099,0.984
716400633,Existing Customer,33,M,High School,Single,$40K - $60K,24,5156,2057,0.277
787488108,Existing Customer,48,F,High School,Married,Unknown,36,14228,1970,0.137
771649083,Existing Customer,63,M,High School,Married,$80K - $120K,51,10257,1508,0.1
789853533,Attrited Customer,54,M,High School,Married,$40K - $60K,44,3032,1037,0
806256333,Attrited Customer,41,M,Graduate,Unknown,$60K - $80K,36,1438.3,1786,0.217
796336833,Existing Customer,51,M,Doctorate,Married,$80K - $120K,45,32096,2619,0
713763633,Existing Customer,54,F,Graduate,Married,Unknown,46,3014,1488,0.263
710942358,Existing Customer,47,M,Unknown,Single,$40K - $60K,36,5762,3814,0.328
713974533,Existing Customer,52,F,Post-Graduate,Single,Less than $40K,45,2555,3127,0.666
787231233,Existing Customer,34,M,Post-Graduate,Single,$80K - $120K,28,34516,2421,0.05
719810583,Existing Customer,64,M,High School,Married,Less than $40K,54,2140,1280,0.636
717124983,Existing Customer,62,F,Uneducated,Married,$40K - $60K,43,4760,1459,0
787523283,Existing Customer,38,M,Graduate,Single,$80K - $120K,27,26372,2291,0.052
719493858,Existing Customer,52,F,Graduate,Married,Less than $40K,43,8203,2910,0.08
709897983,Existing Customer,35,F,Doctorate,Married,$40K - $60K,24,2655,1921,0.575
717225258,Existing Customer,35,M,Graduate,Single,$120K +,27,13655,2383,0.077
803148033,Existing Customer,54,M,College,Married,$80K - $120K,48,12169,1599,0.159
779474958,Existing Customer,35,F,Unknown,Single,Less than $40K,17,2956,2144,0.617
712060158,Existing Customer,35,M,Doctorate,Single,$60K - $80K,18,2598,2483,0.633
713292933,Existing Customer,36,F,Graduate,Single,Unknown,36,10566,2156,0.069
710982858,Existing Customer,33,F,Graduate,Single,$40K - $60K,36,8232,2849,0.274
714542058,Existing Customer,53,M,Graduate,Unknown,$60K - $80K,44,26365,3411,0.026
712319058,Existing Customer,37,F,Uneducated,Married,Less than $40K,29,4671,2468,0.414
744483633,Existing Customer,35,M,Graduate,Married,$120K +,28,14869,2753,0
714947883,Existing Customer,59,M,Graduate,Married,$40K - $60K,36,2300,1693,0.854
788776908,Existing Customer,47,M,Unknown,Unknown,$80K - $120K,28,2797,3525,0.644
714802458,Existing Customer,48,F,High School,Single,$40K - $60K,30,2657,3580,0.796
721485708,Existing Customer,58,M,Uneducated,Married,$80K - $120K,46,9149,1220,0.197
716378658,Existing Customer,55,F,Unknown,Married,Less than $40K,36,2629,1725,0.561
713375658,Existing Customer,37,M,Graduate,Divorced,$40K - $60K,17,3176,2298,0
717828108,Existing Customer,57,M,Graduate,Married,$80K - $120K,42,21875,1327,0.115
788784258,Existing Customer,60,M,High School,Married,Unknown,41,3007,1475,0.553
718875483,Existing Customer,50,M,College,Married,$60K - $80K,40,17404,4491,0.1
811111083,Existing Customer,56,M,High School,Married,$60K - $80K,51,2863,1458,0.879
715749108,Existing Customer,48,M,Graduate,Married,$60K - $80K,37,34516,3205,0.07
780197133,Existing Customer,40,M,Graduate,Single,$60K - $80K,30,13919,3699,0.091
719146008,Attrited Customer,48,M,Graduate,Married,$80K - $120K,39,18672,1126,0.135
717727308,Existing Customer,50,F,Uneducated,Married,Less than $40K,36,4204,4740,0.119
718445883,Existing Customer,61,F,Uneducated,Married,Less than $40K,36,6859,1617,0.363
795997908,Existing Customer,36,M,High School,Married,$80K - $120K,30,16050,3215,0.092
710159658,Existing Customer,46,M,High School,Married,$120K +,32,34516,2436,0.03
716068683,Existing Customer,28,M,Uneducated,Divorced,Unknown,36,16766,3093,0.092
778844433,Existing Customer,49,M,Unknown,Single,$80K - $120K,30,20895,3210,0.087
715161633,Existing Customer,44,F,High School,Single,$40K - $60K,38,7881,3068,0.319
773270058,Existing Customer,57,M,High School,Married,$80K - $120K,50,13427,1337,0
714120258,Existing Customer,37,M,Uneducated,Divorced,$80K - $120K,36,2281,2735,0.735
720076458,Existing Customer,57,M,Uneducated,Married,$80K - $120K,52,10974,1327,0
720693033,Attrited Customer,33,M,Unknown,Married,$60K - $80K,36,8925,741,0.019
719978583,Existing Customer,46,M,High School,Married,$60K - $80K,40,5265,3281,0
712784058,Attrited Customer,45,F,High School,Divorced,Unknown,36,17156,1142,0.147
717261708,Existing Customer,53,M,Unknown,Married,$80K - $120K,36,13457,1548,0.093
803665983,Existing Customer,52,M,Unknown,Married,$60K - $80K,46,2742,3829,0.796
815838633,Existing Customer,34,M,Unknown,Married,$60K - $80K,29,3890,1889,0.588
826706208,Existing Customer,55,M,Graduate,Single,$80K - $120K,51,17198,4042,0
721218408,Existing Customer,53,M,High School,Married,$120K +,41,3401,1924,0.504
779484408,Existing Customer,37,M,Unknown,Married,$60K - $80K,19,18951,2874,0.066
710416533,Existing Customer,58,F,Unknown,Single,$40K - $60K,52,1454,3060,0.611
719706483,Existing Customer,33,M,High School,Married,$120K +,20,27499,2202,0.043
712206858,Existing Customer,39,M,Graduate,Married,$120K +,36,32964,3094,0.068
709886583,Existing Customer,37,F,High School,Single,Less than $40K,28,7411,2761,0.085
711040758,Existing Customer,32,M,Uneducated,Single,$40K - $60K,36,7200,3006,0
817197333,Existing Customer,26,F,Uneducated,Single,Unknown,13,12007,2678,0.08
718929708,Existing Customer,60,F,Graduate,Married,Less than $40K,50,3147,1558,0.509
721150833,Existing Customer,37,M,Graduate,Single,$80K - $120K,18,5110,3028,0.38
714514983,Existing Customer,43,F,Graduate,Married,Less than $40K,35,5438,5029,0.407
779888658,Existing Customer,56,M,Uneducated,Married,$80K - $120K,40,17450,1426,0.126
715883358,Existing Customer,52,M,College,Married,$80K - $120K,39,18352,1454,0.082
713363583,Existing Customer,34,M,Uneducated,Single,$120K +,17,5030,3345,0.462
772935108,Existing Customer,47,M,Unknown,Divorced,$80K - $120K,38,34516,1823,0.023
820075983,Existing Customer,26,M,Graduate,Single,Less than $40K,21,1585,2299,0.968
721502958,Existing Customer,54,M,High School,Married,$120K +,42,3251,1406,0.59
708596283,Existing Customer,35,F,Uneducated,Single,Less than $40K,23,2858,2844,0.438
710325258,Existing Customer,52,M,Unknown,Married,$80K - $120K,36,34516,3284,0.054
708823908,Existing Customer,41,M,Graduate,Single,$60K - $80K,28,16443,4252,0.083
826401858,Existing Customer,36,F,Uneducated,Divorced,Less than $40K,32,3687,2448,0.449
709554483,Existing Customer,53,F,Graduate,Married,Less than $40K,36,4840,1637,0.52
710545158,Existing Customer,42,M,Unknown,Single,$120K +,36,15108,3738,0
788621658,Existing Customer,54,M,College,Married,$60K - $80K,37,1909,1457,0.918
716713533,Existing Customer,53,M,Post-Graduate,Single,$80K - $120K,44,19063,3393,0.065
712338033,Existing Customer,36,M,High School,Married,$80K - $120K,26,15982,1687,0.106
711639708,Existing Customer,42,M,Graduate,Single,$60K - $80K,32,1438.3,1794,0
720216108,Existing Customer,27,F,College,Divorced,Less than $40K,14,2549,2605,0.836
718708908,Existing Customer,58,M,Graduate,Married,$60K - $80K,36,5967,1426,0.394
802890333,Existing Customer,59,M,Uneducated,Married,$40K - $60K,53,2182,1660,0.714
712965183,Existing Customer,63,F,Graduate,Married,Less than $40K,52,2689,1188,0.781
796170933,Existing Customer,57,M,Uneducated,Single,$80K - $120K,51,30622,3600,0
712816833,Existing Customer,56,F,High School,Married,Unknown,48,4203,1425,0.468
814829583,Existing Customer,42,F,Unknown,Single,Less than $40K,37,6453,4822,0
798769458,Existing Customer,29,F,High School,Single,Less than $40K,23,3318,3011,0.279
818034558,Existing Customer,44,M,Unknown,Unknown,$60K - $80K,39,22075,2337,0.068
719483358,Existing Customer,33,M,College,Married,$40K - $60K,14,6746,2962,0.259
719647383,Existing Customer,35,M,Graduate,Married,$80K - $120K,36,4408,2001,0.332
714909108,Existing Customer,33,F,Graduate,Single,Less than $40K,36,4838,2641,0.277
793678608,Existing Customer,46,M,Graduate,Single,$80K - $120K,40,34516,3568,0
720854358,Existing Customer,27,M,Unknown,Married,$40K - $60K,14,3823,2026,0.557
709126833,Existing Customer,42,M,College,Unknown,$120K +,36,21670,4121,0.101
788896983,Existing Customer,53,M,Graduate,Married,$60K - $80K,38,7928,1537,0.155
715731033,Existing Customer,50,M,Graduate,Single,$120K +,42,33996,3569,0.028
717636933,Existing Customer,48,F,College,Divorced,$40K - $60K,40,4365,3542,0
772658658,Existing Customer,57,M,High School,Single,$60K - $80K,47,2248,4439,0
755943033,Existing Customer,34,F,Graduate,Single,Less than $40K,27,1901,2450,0.619
772399983,Existing Customer,55,M,College,Single,$80K - $120K,45,34516,1966,0.042
826130133,Existing Customer,58,M,Graduate,Married,$120K +,54,31680,1121,0.057
719238183,Existing Customer,55,F,Graduate,Married,Less than $40K,35,1872,2238,0.623
802666083,Existing Customer,48,F,Uneducated,Unknown,Less than $40K,42,2055,3656,0
713682708,Existing Customer,45,M,College,Divorced,$40K - $60K,37,10991,3692,0.121
712774008,Existing Customer,59,M,Uneducated,Married,Less than $40K,46,3939,1489,0.639
717627333,Existing Customer,53,F,Post-Graduate,Married,$40K - $60K,40,2127,1363,0.938
779542608,Existing Customer,47,M,Uneducated,Single,$80K - $120K,32,34010,1739,0.039
715322958,Existing Customer,43,F,Unknown,Married,Unknown,36,6971,3575,0.216
779100408,Existing Customer,33,F,Post-Graduate,Married,Less than $40K,15,1741,2629,0.763
715352883,Existing Customer,49,F,Post-Graduate,Single,Unknown,36,24904,5176,0
789963033,Attrited Customer,54,F,Graduate,Single,Less than $40K,45,1438.3,1603,0
710687508,Existing Customer,65,M,High School,Married,Less than $40K,56,2621,2148,0.709
789656358,Existing Customer,49,F,Graduate,Married,$40K - $60K,35,11115,3956,0.116
715720083,Existing Customer,47,M,Unknown,Single,$80K - $120K,39,13241,3157,0
716584158,Existing Customer,51,M,High School,Married,$80K - $120K,42,14438,2090,0.174
815727183,Existing Customer,36,M,High School,Single,$80K - $120K,31,5228,2683,0.276
717066408,Existing Customer,36,M,Graduate,Married,$60K - $80K,36,5550,2540,0.274
708104658,Existing Customer,46,M,Graduate,Unknown,$40K - $60K,36,1438.3,2928,0.619
718016808,Existing Customer,62,F,Unknown,Married,Less than $40K,55,2064,1475,0.621
814571058,Existing Customer,30,F,College,Single,Less than $40K,24,3450,2545,0.73
714757908,Existing Customer,46,M,Graduate,Married,$120K +,36,34516,2163,0.04
710345808,Existing Customer,41,M,Uneducated,Divorced,$80K - $120K,36,30030,1828,0.068
814752558,Existing Customer,50,M,Uneducated,Married,$40K - $60K,45,2151,2513,0.541
721284258,Existing Customer,53,M,Unknown,Married,$80K - $120K,44,7181,1636,0.351
719336583,Existing Customer,55,M,Uneducated,Married,$120K +,44,27745,1525,0.047
797638383,Existing Customer,49,F,High School,Married,Less than $40K,43,4852,3561,0.415
708434733,Existing Customer,56,M,Graduate,Married,$60K - $80K,50,6735,1249,0.34
711802758,Existing Customer,63,M,Graduate,Married,$40K - $60K,53,6128,1700,0.309
720620058,Existing Customer,41,M,High School,Unknown,$80K - $120K,36,23124,1959,0.076
819169683,Existing Customer,34,M,Unknown,Married,$40K - $60K,29,3436,1972,0.48
709757583,Existing Customer,35,M,Unknown,Married,$120K +,36,3176,2074,0.475
789307833,Existing Customer,44,M,College,Unknown,$120K +,34,8874,1849,0.179
823912308,Existing Customer,38,F,Graduate,Married,Less than $40K,34,3402,1767,0.533
720746208,Existing Customer,52,M,Graduate,Married,$80K - $120K,43,2689,1356,0.772
709121283,Existing Customer,54,M,Uneducated,Married,Less than $40K,36,1556,1615,0.821
714093108,Existing Customer,58,F,High School,Single,$40K - $60K,36,7372,1707,0.164
718368333,Existing Customer,26,M,College,Unknown,Less than $40K,13,5713,3323,0.138
806752533,Existing Customer,27,F,Post-Graduate,Single,Less than $40K,22,2965,2553,0.551
758521983,Existing Customer,33,M,Unknown,Married,$80K - $120K,26,9819,2198,0.122
779473308,Existing Customer,32,M,Uneducated,Single,$60K - $80K,14,8186,2411,0
709376508,Existing Customer,58,F,College,Married,Less than $40K,49,3846,1815,0.334
712589658,Existing Customer,45,F,Uneducated,Unknown,Less than $40K,30,13131,1795,0.15
712141683,Existing Customer,48,F,High School,Single,Less than $40K,28,2944,3457,0.256
712494108,Existing Customer,38,M,Post-Graduate,Single,$60K - $80K,36,34516,1872,0.057
721350783,Existing Customer,54,M,High School,Married,$80K - $120K,38,5660,1569,0.354
710133858,Existing Customer,40,F,Graduate,Unknown,Less than $40K,30,7554,4150,0.245
719152383,Existing Customer,35,F,Uneducated,Married,Less than $40K,26,2494,2946,0.528
715174158,Existing Customer,31,M,College,Married,$80K - $120K,36,25215,2588,0.057
780040758,Existing Customer,40,F,College,Married,$40K - $60K,24,2606,1999,0.698
719525358,Existing Customer,52,M,Graduate,Single,$80K - $120K,43,8133,3310,0.239
710892408,Existing Customer,57,F,High School,Married,Less than $40K,36,3101,1681,0.405
713295183,Existing Customer,48,M,Graduate,Divorced,$80K - $120K,29,24446,3897,0.076
789871233,Existing Customer,49,M,High School,Married,$80K - $120K,39,2361,4316,0.568
712663533,Existing Customer,40,M,High School,Single,$40K - $60K,32,2441,3903,0.678
820906233,Existing Customer,45,M,Graduate,Married,$40K - $60K,41,8532,3242,0.254
821163408,Existing Customer,41,M,Unknown,Married,$80K - $120K,37,16954,3411,0.094
708947208,Existing Customer,36,M,Graduate,Single,$80K - $120K,17,2900,2631,0.7
715261458,Existing Customer,37,F,Graduate,Single,Less than $40K,36,6827,2621,0
789310833,Existing Customer,44,F,College,Divorced,$40K - $60K,34,4513,3164,0.432
818294958,Existing Customer,52,M,College,Married,$120K +,47,27347,4040,0.026
713902983,Existing Customer,42,F,High School,Married,Less than $40K,36,1676,4381,0.819
771693933,Existing Customer,62,F,Graduate,Married,Less than $40K,50,2802,1757,0.706
827984658,Attrited Customer,49,M,Post-Graduate,Married,$80K - $120K,45,23870,1885,0
789012633,Existing Customer,30,F,Graduate,Single,Less than $40K,17,4868,2907,0.224
807237783,Existing Customer,50,M,Uneducated,Single,$60K - $80K,45,20437,4166,0.05
803408733,Existing Customer,32,M,High School,Divorced,$60K - $80K,26,2239,2466,0.598
824667708,Existing Customer,32,F,Graduate,Single,Less than $40K,28,2428,3007,0.423
807165033,Existing Customer,49,M,Post-Graduate,Single,$60K - $80K,44,15027,3533,0
809984133,Existing Customer,37,M,Doctorate,Single,$120K +,32,32056,2730,0.059
718949433,Existing Customer,42,F,College,Single,Unknown,31,34516,3415,0.027
751227183,Existing Customer,36,M,Unknown,Single,$80K - $120K,29,5346,2283,0.288
716331408,Attrited Customer,52,F,Unknown,Married,Less than $40K,36,2143,1353,0
714199983,Existing Customer,48,M,Uneducated,Single,$60K - $80K,40,34516,3927,0.067
774172158,Existing Customer,29,M,Unknown,Single,$60K - $80K,19,23507,2650,0.085
708171858,Existing Customer,33,F,Post-Graduate,Married,$40K - $60K,28,1864,2607,0.58
709074108,Existing Customer,36,M,College,Single,$60K - $80K,24,23032,2787,0.036
721304133,Existing Customer,36,F,High School,Married,Less than $40K,36,4277,1855,0.369
787430733,Existing Customer,56,F,High School,Married,$40K - $60K,41,2771,1706,0.522
711225933,Existing Customer,28,M,High School,Divorced,Less than $40K,36,2265,2306,0.854
717478983,Existing Customer,31,F,Uneducated,Divorced,Less than $40K,19,2853,2697,0.687
720949083,Existing Customer,44,F,Uneducated,Single,Less than $40K,33,3075,3534,0.819
712851108,Existing Customer,51,F,High School,Married,Unknown,31,15340,2965,0.152
713151258,Existing Customer,55,M,Graduate,Single,$40K - $60K,35,3065,3524,0
799731033,Existing Customer,34,F,Doctorate,Single,Less than $40K,28,1438.3,3044,0
822138333,Existing Customer,61,F,Graduate,Single,$40K - $60K,56,7118,3964,0.114
708532308,Existing Customer,37,M,Uneducated,Single,$60K - $80K,36,11419,3000,0.22
713718558,Existing Customer,46,M,Graduate,Married,$40K - $60K,37,2403,3393,0
778939683,Existing Customer,47,F,Uneducated,Married,Less than $40K,32,2821,1452,0.337
713322633,Existing Customer,54,M,Graduate,Married,$40K - $60K,43,2706,1682,0.93
754671558,Existing Customer,50,F,Unknown,Single,Less than $40K,43,2999,2073,0.653
719291283,Existing Customer,36,F,High School,Single,Less than $40K,28,2226,2660,0.722
720659283,Existing Customer,37,M,Graduate,Married,$60K - $80K,31,3351,1910,0.551
719535558,Existing Customer,47,M,College,Divorced,$40K - $60K,36,5570,4129,0.334
771032658,Existing Customer,54,M,Unknown,Married,$80K - $120K,41,10448,1604,0.15
709468683,Existing Customer,64,F,High School,Married,Less than $40K,56,2174,1755,0.643
719455908,Existing Customer,48,M,Graduate,Married,$80K - $120K,38,31501,3742,0
816890883,Existing Customer,35,M,Uneducated,Single,$60K - $80K,30,21695,2266,0.058
709826058,Existing Customer,49,M,Unknown,Married,$80K - $120K,36,34516,1805,0.071
735008958,Existing Customer,42,M,Unknown,Married,$60K - $80K,35,13650,1703,0.092
713766183,Existing Customer,49,M,Uneducated,Single,$80K - $120K,36,16156,4160,0.156
719148633,Existing Customer,53,F,Graduate,Married,Less than $40K,46,2413,1398,0.835
789266208,Existing Customer,56,M,High School,Married,$80K - $120K,45,5920,1408,0.268
718373658,Existing Customer,41,M,College,Single,$60K - $80K,28,5841,3817,0.422
712255458,Existing Customer,37,M,High School,Single,$60K - $80K,36,8418,2879,0.244
789494133,Existing Customer,30,M,High School,Married,Less than $40K,21,2490,2441,0.506
714178458,Existing Customer,45,M,Post-Graduate,Married,$80K - $120K,35,20640,1792,0.078
717595908,Existing Customer,54,M,High School,Married,$60K - $80K,37,9453,1688,0.231
798114033,Existing Customer,46,M,Graduate,Married,$60K - $80K,40,7949,3355,0.19
709479558,Existing Customer,36,F,College,Single,Less than $40K,36,2758,3073,0.786
778148283,Existing Customer,48,M,Doctorate,Single,$120K +,41,20148,3921,0.054
719363283,Existing Customer,59,F,Doctorate,Single,Less than $40K,36,1438.3,1904,0
716225433,Existing Customer,60,M,Uneducated,Single,$80K - $120K,51,26566,3103,0.095
719882583,Existing Customer,44,M,Graduate,Single,$60K - $80K,34,13477,3866,0.153
711076533,Existing Customer,65,M,College,Divorced,Less than $40K,42,9706,3435,0.203
820651908,Existing Customer,46,F,Graduate,Single,$40K - $60K,41,7457,3162,0
710884683,Existing Customer,48,M,Graduate,Married,$80K - $120K,40,34516,3937,0.023
797468658,Existing Customer,53,M,High School,Married,$120K +,47,19081,1536,0.127
716375883,Existing Customer,53,F,Uneducated,Married,Unknown,36,2447,1716,0.637
711534183,Existing Customer,41,M,High School,Single,$80K - $120K,36,28830,3533,0
721083258,Existing Customer,37,F,High School,Divorced,$40K - $60K,22,2563,2064,0.639
717986058,Existing Customer,29,F,High School,Single,Less than $40K,13,5240,2712,0.307
804610908,Existing Customer,49,F,Doctorate,Married,Less than $40K,44,3397,3295,0.578
717602733,Existing Customer,47,M,Doctorate,Single,Less than $40K,35,1842,4165,0
770952933,Existing Customer,53,F,Unknown,Married,Less than $40K,40,2383,1616,0.813
713233908,Existing Customer,33,M,Graduate,Divorced,$60K - $80K,21,20791,2883,0
755365233,Existing Customer,34,M,Graduate,Unknown,$60K - $80K,27,19900,3948,0.079
715105908,Existing Customer,28,F,Graduate,Single,Unknown,15,32024,2507,0.038
712658283,Existing Customer,36,F,Graduate,Single,$40K - $60K,28,3701,3222,0.262
708796458,Existing Customer,30,F,Graduate,Single,Less than $40K,18,4199,3016,0.453
713557533,Existing Customer,34,M,High School,Single,$40K - $60K,21,4353,2664,0.38
710524533,Attrited Customer,38,F,College,Married,$40K - $60K,36,4913,899,0.512
713412558,Existing Customer,39,F,Post-Graduate,Married,Less than $40K,22,5454,2674,0.203
720000708,Existing Customer,32,F,Graduate,Married,Unknown,26,2172,2945,0.636
718934058,Existing Customer,36,M,Doctorate,Single,$40K - $60K,26,2845,2396,0.885
710607408,Existing Customer,37,F,High School,Single,Unknown,28,18570,3999,0.082
717613233,Existing Customer,45,M,Uneducated,Married,$60K - $80K,33,25907,2058,0.029
821710308,Existing Customer,38,F,Uneducated,Single,Less than $40K,33,2206,1739,0.915
716089983,Existing Customer,31,M,Graduate,Single,$40K - $60K,24,12050,2015,0.144
720430083,Existing Customer,65,M,High School,Unknown,Less than $40K,36,2107,3913,0.478
712071708,Existing Customer,63,F,Graduate,Married,Less than $40K,36,2107,1320,0.641
770721858,Existing Customer,65,M,Graduate,Married,Less than $40K,56,3539,1463,0.711
751381458,Existing Customer,43,F,College,Married,Unknown,36,27175,3814,0.029
715629783,Existing Customer,51,M,Graduate,Married,$40K - $60K,36,17905,4399,0.055
768886533,Existing Customer,37,M,Graduate,Married,$60K - $80K,31,4940,3246,0.243
711023508,Existing Customer,55,F,Graduate,Married,Unknown,43,3161,1547,0.439
711291558,Existing Customer,27,M,Uneducated,Single,$60K - $80K,36,2464,2636,0
714929283,Existing Customer,34,F,High School,Married,$40K - $60K,36,3203,2625,0.696
716285358,Existing Customer,32,F,College,Divorced,Less than $40K,36,1835,2801,0.554
710958033,Existing Customer,49,F,Uneducated,Single,Less than $40K,39,1993,4075,0
711368283,Existing Customer,39,M,Unknown,Married,$80K - $120K,27,34516,3448,0.047
807275733,Existing Customer,27,M,Post-Graduate,Single,Unknown,22,7130,2498,0.122
708231183,Existing Customer,30,M,Uneducated,Divorced,Unknown,22,12539,2643,0.073
789690483,Existing Customer,39,M,High School,Married,$80K - $120K,25,8208,3135,0
789338583,Existing Customer,42,M,Doctorate,Married,$80K - $120K,32,26222,1988,0.041
717411483,Existing Customer,55,M,College,Divorced,$80K - $120K,36,34173,3731,0.035
